"pkmnSpeciesId","orderNum","name","baseCatchRate","baseEggCycle","generationId","genderRatioId","growthRateId","speciesTypeId1","speciesTypeId2","habitatId","palParkAreaId","IQGroup","bodySize","recruitChance1","recruitChance2","recruitChance3","stage","familySpeciesId","formCount","evolutionCount","preEvolutionCount"
"882","895","Dracovish","45","35","8","1","1","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","882","1","0","0"
"883","896","Arctovish","45","35","8","1","1","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","883","1","0","0"
"884","897","Duraludon","45","30","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","884","2","1","0"
"885","899","Dreepy","45","40","8","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","885","1","1","0"
"886","900","Drakloak","45","40","8","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","885","1","1","1"
"887","901","Dragapult","45","40","8","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","885","1","0","1"
"888","902","Zacian","10","120","8","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","888","2","0","0"
"889","903","Zamazenta","10","120","8","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","889","2","0","0"
"890","904","Eternatus","255","120","8","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","890","2","0","0"
"891","905","Kubfu","3","120","8","7","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","891","1","1","0"
"892","906","Urshifu","3","120","8","7","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","891","4","0","1"
"893","907","Zarude","3","120","8","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","893","2","0","0"
"894","908","Regieleki","3","120","8","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","894","1","0","0"
"895","909","Regidrago","3","120","8","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","895","1","0","0"
"896","910","Glastrier","3","120","8","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","896","1","0","0"
"897","911","Spectrier","3","120","8","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","897","1","0","0"
"898","912","Calyrex","3","120","8","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","898","3","0","0"
"899","278","Wyrdeer","45","20","8","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","234","1","0","1"
"900","147","Kleavor","15","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","123","1","0","1"
"901","259","Ursaluna","20","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","216","2","0","1"
"902","566","Basculegion","45","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","550","2","0","1"
"903","256","Sneasler","20","1","8","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","215","1","0","1"
"904","251","Overqwil","45","20","8","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","211","1","0","1"
"905","913","Enamorus","3","120","8","2","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","905","2","0","0"
"906","914","Sprigatito","45","20","9","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","906","1","1","0"
"907","915","Floragato","45","20","9","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","906","1","1","1"
"908","916","Meowscarada","45","20","9","7","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","906","1","0","1"
"909","917","Fuecoco","45","20","9","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","909","1","1","0"
"910","918","Crocalor","45","20","9","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","909","1","1","1"
"911","919","Skeledirge","45","20","9","7","4","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","909","1","0","1"
"912","920","Quaxly","45","20","9","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","912","1","1","0"
"913","921","Quaxwell","45","20","9","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","912","1","1","1"
"914","922","Quaquaval","45","20","9","7","4","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","912","1","0","1"
"915","923","Lechonk","255","15","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","915","1","1","0"
"916","924","Oinkologne","100","15","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","915","2","0","1"
"917","925","Tarountula","255","15","9","5","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","917","1","1","0"
"918","926","Spidops","120","15","9","5","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","917","1","0","1"
"919","927","Nymble","190","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","919","1","1","0"
"920","928","Lokix","30","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","919","1","0","1"
"921","929","Pawmi","190","15","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","921","1","1","0"
"922","930","Pawmo","80","15","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","921","1","1","1"
"923","931","Pawmot","45","15","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","921","1","0","1"
"924","932","Tandemaus","150","10","9","1","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","924","1","1","0"
"925","933","Maushold","75","10","9","1","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","924","2","0","1"
"926","934","Fidough","190","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","926","1","1","0"
"927","935","Dachsbun","90","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","926","1","0","1"
"928","936","Smoliv","255","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","928","1","1","0"
"929","937","Dolliv","120","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","928","1","1","1"
"930","938","Arboliva","45","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","928","1","0","1"
"931","939","Squawkabilly","190","15","9","5","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","931","4","0","0"
"932","940","Nacli","255","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","932","1","1","0"
"933","941","Naclstack","120","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","932","1","1","1"
"934","942","Garganacl","45","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","932","1","0","1"
"935","943","Charcadet","90","35","9","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","935","1","2","0"
"936","944","Armarouge","25","35","9","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","935","1","0","1"
"937","945","Ceruledge","25","35","9","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","935","1","0","1"
"938","946","Tadbulb","190","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","938","1","1","0"
"939","947","Bellibolt","50","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","938","1","0","1"
"940","948","Wattrel","180","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","940","1","1","0"
"941","949","Kilowattrel","90","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","940","1","0","1"
"942","950","Maschiff","150","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","942","1","1","0"
"943","951","Mabosstiff","75","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","942","1","0","1"
"944","952","Shroodle","190","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","944","1","1","0"
"945","953","Grafaiai","90","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","944","1","0","1"
"946","954","Bramblin","190","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","946","1","1","0"
"947","955","Brambleghast","45","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","946","1","0","1"
"948","956","Toedscool","190","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","948","1","1","0"
"949","957","Toedscruel","90","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","948","1","0","1"
"950","958","Klawf","120","35","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","950","1","0","0"
"951","959","Capsakid","190","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","951","1","1","0"
"952","960","Scovillain","75","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","951","1","0","1"
"953","961","Rellor","190","20","9","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","953","1","1","0"
"954","962","Rabsca","45","20","9","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","953","1","0","1"
"955","963","Flittle","120","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","955","1","1","0"
"956","964","Espathra","60","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","955","1","0","1"
"957","965","Tinkatink","190","20","9","2","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","957","1","1","0"
"958","966","Tinkatuff","90","20","9","2","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","957","1","1","1"
"959","967","Tinkaton","45","20","9","2","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","957","1","0","1"
"960","968","Wiglett","255","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","960","1","1","0"
"961","969","Wugtrio","50","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","960","1","0","1"
"962","970","Bombirdier","25","35","9","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","962","1","0","0"
"963","971","Finizen","200","40","9","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","963","1","1","0"
"964","972","Palafin","45","40","9","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","963","2","0","1"
"965","973","Varoom","190","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","965","1","1","0"
"966","974","Revavroom","75","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","965","6","0","1"
"967","975","Cyclizar","190","30","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","967","1","0","0"
"968","976","Orthworm","25","35","9","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","968","1","0","0"
"969","977","Glimmet","70","30","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","969","1","1","0"
"970","978","Glimmora","25","30","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","969","1","0","1"
"971","979","Greavard","120","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","971","1","1","0"
"972","980","Houndstone","60","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","971","1","0","1"
"973","981","Flamigo","100","20","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","973","1","0","0"
"974","982","Cetoddle","150","25","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","974","1","1","0"
"975","983","Cetitan","50","25","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","974","1","0","1"
"976","984","Veluza","100","20","9","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","976","1","0","0"
"977","985","Dondozo","25","40","9","5","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","977","1","0","0"
"978","986","Tatsugiri","100","35","9","5","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","978","3","0","0"
"979","64","Annihilape","45","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","56","1","0","1"
"980","232","Clodsire","90","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","194","1","0","1"
"981","241","Farigiraf","45","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","203","1","0","1"
"982","245","Dudunsparce","45","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","206","2","0","1"
"983","643","Kingambit","25","20","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","624","1","0","1"
"984","987","Great Tusk","30","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","984","1","0","0"
"985","988","Scream Tail","50","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","985","1","0","0"
"986","989","Brute Bonnet","50","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","986","1","0","0"
"987","990","Flutter Mane","30","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","987","1","0","0"
"988","991","Slither Wing","30","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","988","1","0","0"
"989","992","Sandy Shocks","30","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","989","1","0","0"
"990","993","Iron Treads","30","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","990","1","0","0"
"991","994","Iron Bundle","50","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","991","1","0","0"
"992","995","Iron Hands","50","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","992","1","0","0"
"993","996","Iron Jugulis","30","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","993","1","0","0"
"994","997","Iron Moth","30","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","994","1","0","0"
"995","998","Iron Thorns","30","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","995","1","0","0"
"996","999","Frigibax","45","40","9","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","996","1","1","0"
"997","1000","Arctibax","25","40","9","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","996","1","1","1"
"998","1001","Baxcalibur","10","40","9","5","1","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","996","1","0","1"
"999","1002","Gimmighoul","45","50","9","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","999","2","1","0"
"1000","1003","Gholdengo","45","50","9","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","999","1","0","1"
"1001","1004","Wo-Chien","6","50","9","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1001","1","0","0"
"1002","1005","Chien-Pao","6","50","9","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1002","1","0","0"
"1003","1006","Ting-Lu","6","50","9","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1003","1","0","0"
"1004","1007","Chi-Yu","6","50","9","1","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1004","1","0","0"
"1005","1008","Roaring Moon","10","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1005","1","0","0"
"1006","1009","Iron Valiant","10","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1006","1","0","0"
"1007","1010","Koraidon","3","50","9","1","1","7","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1007","1","0","0"
"1008","1011","Miraidon","3","50","9","1","1","7","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1008","1","0","0"
"1009","1012","Walking Wake","5","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1009","1","0","0"
"1010","1013","Iron Leaves","5","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1010","1","0","0"
"1011","860","Dipplin","45","20","9","5","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","840","1","1","1"
"1012","1014","Poltchageist","120","20","9","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1012","2","1","0"
"1013","1015","Sinistcha","60","20","9","1","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","1012","2","0","1"
"1014","1016","Okidogi","3","120","9","8","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1014","1","0","0"
"1015","1017","Munkidori","3","120","9","8","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1015","1","0","0"
"1016","1018","Fezandipiti","3","120","9","8","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1016","1","0","0"
"1017","1019","Ogerpon","5","10","9","2","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1017","8","0","0"
"1018","898","Archaludon","10","30","9","5","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","884","1","0","1"
"1019","861","Hydrapple","10","20","9","5","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","840","1","0","1"
"1020","1020","Gouging Fire","10","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1020","1","0","0"
"1021","1021","Raging Bolt","10","50","9","1","1","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1021","1","0","0"
"1022","1022","Iron Boulder","10","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1022","1","0","0"
"1023","1023","Iron Crown","10","50","9","1","1","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1023","1","0","0"
"1024","1024","Terapagos","255","5","9","5","1","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1024","3","0","0"
"1025","1025","Pecharunt","3","20","9","1","1","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","1025","1","0","0"
